applicable_years_1988_1997,body_style,catalog_market,detail_status,engine,filter_model,grade_or_frame,market,model_code,name,options,production_from,production_to,source_url,vehicle_url,verification_note
"1991,1992,1993",HARDTOP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42S,SAFARI,GR,Australia (RHD),Y60,SAFARI,,10.1991,08.1993,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEYLD0KHk5LRhJYQEMeNEBUdHNtHBMeHw0iEVlfbHhkYGJhJDMfdVtfW2p8ZXQyLyUYEX9sbGp-Zw0LCE5rVw9PSg4UUyZDG3RnDwYLDhwsKSMeGX8PBgsOHSw6MwgHDA8edGF6UVFBCB5zax8JAA5RSz4few4BCgkbcUEuTmgJcQEKCUVaUUdBCHttf2tmDgJTXwxZCRYNCHIaHlFRQQhOSlsIEQwdRlFBCEZeRE4JFg5RPDMIVgAAAADxjH0-%24&vid=202155&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993",HARDTOP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42S,SAFARI,STD,Australia (RHD),Y60,SAFARI,,10.1991,08.1993,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwF8SFlwLRgZARY-eThDXCQwEBcJeHd6e2lGdT07CBwABAYFQFd7ET87Pw4YARBWS0F8dRsICA4aA2lvbCoPM2srLmpwN0InfxADa2JvanhITUd6fRtrYm9qeUhKUQptZGlsexcHQzspbm19Fgh6amY3OzMRehhrYm9qfUgrVmEDahRib2ojYzs_bm0YCBwOBWg7OScjPGpzbm0RfCc7KW5tLS84bXJqJC4pbm0lOycranA3O0QcbTUAAAAAOnjObg%3D%3D%24&vid=202172&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994,1995,1996,1997",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42E,SAFARI,TI/AD,Australia (RHD),Y60,SAFARI,,10.1991,02.1999,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGCtqeV-_j1zeDg3vKBptrO7un3homEhZe4i8PF9uL--vj7vqmF78HFwfDm_-6otb-Ci-X29vDk_ZeRktTxzZXV0JSOybzZge7hlZyRlIa2s7mEg_OVnJGUh7azsp_w8pWckZSAtqqvkp2WlYXu8IHLy9uSh-mC4J6O5MvL25KG6YXjnuWWtMvbktjClYqRlOSotbr9k5qXktzFltPH2emHhpWckZTRj5HZipGCh5yRlNmbjp-Si5aV8eOUyQAAAACESHAg%24&vid=213697&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994,1995,1996,1997",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42E,SAFARI,TI/AD,Australia (RHD),Y60,SAFARI,,10.1991,02.1999,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwG9iZiKyefk5v7A2-OQs-Xx0dbIuba7uqiHtPz6yd3BxcfEgZa60P76_s_ZwNGXioC9tNrJyc_bwqiurevO8qrq76ux9oPmvtHeqqOuq7mJjIa7vMyqo66ruImMjaDPzaqjrqu_iZmQraKpqrrRz7_09OStuNa936Gx2_T05K251rrcodqpi_Tkref9qrWuq9uXioXCrKWoreP6qez45ta4uaqjrqvusK7mta69uaOuq-aksaCttKmqztyr9gAAAAAUjA4H%24&vid=213696&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994,1995,1996,1997",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42E,SAFARI,TIL/GR,Australia (RHD),Y60,SAFARI,,10.1991,02.1999,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEtGQgddXlIaFR3fiwyDXVhQUZYKSYrKjgXJGxqWU1RVVdUEQYqQG5qbl9JUEEHGhAtJEpZWV9LUjg-PXteYjp6fzshZhN2LkFOOjM-OykZHBYrLFw6Mz47KBkcHVMxXko9Mjk5chcVSzw1OD0rRl1yang_PC9HKk42IxZqeD88LkctTTZIZBV4PzxwbD0kOTkWCQZeUzs0Pzx0aGRydD1HLyg9Mjk5Iy4iPSQ5LCwyOTkrOj17PCM4PV9LOTsAAAAAw0J80w%3D%3D%24&vid=213698&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994,1995,1996,1997",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42E,SAFARI,TIL/GR,Australia (RHD),Y60,SAFARI,,10.1991,02.1999,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwE5DRwoYzxgfmZYfWVmN2F1VVJMPTI_PiwDMHh-TVlFQUNABRI-VHp-ektdRFUTDgQ5MF5NTUtfRiwqKW9Kdi5uay81cgdiOlVaLicqLz0NCAI_OEguJyovPA0ICUclSl4pJi0tZgMNXyghLCk_UklnfmwrKDtTPloiNwJ-bCsoOlM5WSJccAFsKyhkeCkwLS0CHRJKRy8gKyhgfHBmYClTOzwpJi0tNzo2KTAtODkmLS0_LilvKDcsKUtfLS8AAAAAaOd_8Q%3D%3D%24&vid=213699&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994,1995",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TD42,SAFARI,TI,Australia (RHD),Y60,SAFARI,,10.1991,08.1995,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHV4fCU07Oqhr2kpaTz042Zub6g0d7T0sDv3JSSobWpra-s6f7SuJaSlqexqLn_4ujV3LKhoaezqsDGxYOmmsKCh8PZnuuO1rm2wsvGw9Hh5OjT1MPMx8TSvOr5jsvGw9S4p7XBkpCO0rmn1MXKwcGI75m3ydmwxcrBwYnvnrTJssK6ysHB18SO3cbDsKa0oK6cnIzFi5LC3cbDuoiAjsvGw4WBkMPZnoOVy8bDjZWPhcGEkI6mtMOdAAAAAGiTu_k%3D%24&vid=214028&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994,1995,1996,1997",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TD42,SAFARI,TI/AD,Australia (RHD),Y60,SAFARI,,10.1991,02.1999,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwF5TVxWMyU0KzswOwRVeyE1FRIMfXJ_fmxDcDg-DRkFAQMARVJ-FDo-OgsdBBVTTkR5cB4NDQsfBmxqaS8KNm4uK291MkciehUabmdqb31NSER_eG9ga2h-EEZVLwoOb2BraHkQX0giZ2pveRQMeG0-PCJ9FXgcZHIdbT48InwVfx9kGW8SPjwiIj5vdmtoHQ5AXU1pZm1uJjlvdTI-WX16b2BraCgpZD46a3l1YGtoID17eCJxam8NGWgwAAAAACv44nM%3D%24&vid=214029&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994",HARDTOP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42S,SAFARI,ST,Australia (RHD),Y60,SAFARI,,10.1991,10.1994,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGfq7qE6ejqyePU0piGt8fT8_Tqm5SZmIqllt7Y6__j5-Xmo7SY8tzY3O374vO1qKKflvjr6-354IqMj8ns0IjIzYmT1KHEnPPgiIGMiZurrqSZnviIgYyJmqupso-Ai4iZ8-b91tbGj5n07JiOh4nWzLmY_ImGjY6c9sapye-O9oaNjsLd1sDGj_zq-OzhiYXU2IvejpGKj_WdmdbWxo_JzdyPlouax9bGj8HZw8mOkYnWu7SP0QAAAAC4uRK3%24&vid=202167&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994",PICKUP A-CHASSIS,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42S,SAFARI,DX,Australia (RHD),Y60,SAFARI,,10.1991,10.1994,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFeantsKD5dPC8mCTwACwYSMjUrWlVYWUtkVx8ZKj4iJiQnYnVZMx0ZHSw6IzJ0aWNeVzkqKiw4IUtNTggtEUkJDEhSFWAFXTI-RC1PRkgXCXg4L15ZP09GSBcIeCg1SEdMT143eG8FQE1IXjMrX0oZGwVaMl87TkFKSgJkFT9CJkkxQUpKXE8FVk1IOy0_KyUXFwdOABlJVk1IMQMLBUBNSA4KG0hSFQ8SQE1IBh4EDkoPGwUtP0gWAAAAAEpipFo%3D%24&vid=209839&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1991,1992,1993,1994",HARDTOP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,TB42S,SAFARI,ST,Australia (RHD),Y60,SAFARI,,10.1991,10.1994,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEjFwYtXkV0cn16TU8BB3tvT0hWJyglJDYZKmJkV0NfW1laHwgkTmBkYFFHXk8JFB4jKkRXV1FFXDYwM3VQbDR0cTUvaB14IE9cND0wNScXEhglIkQ0PTA1JhcVDjM8NzQlT1ZBamp6MyVIUCUyOzVqcAUkQDU6MTIgSnoVdVMySjoxMn5hanx6M0BWRFBdNTloZDdiMi02M0khJWpqejN1cWAzKjcmfGp6M31lf3UyLTVqBwgzbQAAAAD_3clq%24&vid=202166&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1994,1995,1996,1997",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,RD28T,SAFARI,DX,Australia (RHD),Y60,SAFARI,,10.1994,02.1999,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHD9-btx7u_lLyvsYHHkpuPr6i2x8jFxNb5yoKEt6O_u7m6_-jEroCEgLGnvq_p9P7DyqS3t7GlvNbQ05WwjNSUkdXPiP2YwK-g1N3Q1cf39P7DyKPU3dDVxvfi4tPc19TFr7qhioqa08WosMTS29WKkOXJoNXa0dLAqpr1laLSqtrR0p6Bipya06C2pLC91dmIhNeC0s3W06nBxYqKmtOVkYDTytfBnoqa052Fn5XSzdWK5-jTjQAAAADZy42Y%24&vid=213424&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1994,1995,1996,1997",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,RD28T,SAFARI,TI/AD,Australia (RHD),Y60,SAFARI,,10.1994,02.1999,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGfq7qVnJj7-sTi5s64r8fT8_Tqm5SZmIqllt7Y6__j5-Xmo7SY8tzY3O374vO1qKKflvjr6-354IqMj8ns0IjIzYmT1KHEnPP8iIGMiZurqKKflP-IgYyJmquur4Lt74iBjImdq7eyj4CLiJjz7ZzW1saPmvSS_Y6HidbNuZ__hPmP8YeJ1pOSj5aLiP3t-ei52MqNjsbZj5aLi63M1o-Ai4jIyt2LztrSmoCLiMDews3WwMaP7fmI0AAAAAADtEVb%24&vid=213432&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 6 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGarr-y6_iX8J_h_PmCmMLW9vHvnpGcnY-gk9vd7vrm4uDjprGd99nd2ej-5_awraeak_3u7uj85Y-Jiszp1Y3NyIyW0aTBmfbm-4b6mI7d38Ga9uKdkIuCjNPMvOzxjIOIi5rzvKvN7pyMg4iLm_Oit6z6_YzyhImMxYXd2YiL_u766OOO3d_BxdqMlYiLn5rB3c-Ii8vJ3ouUjMXTw4rE3MbMi5SM076xitQAAAAAckWQMQ%3D%3D%24&vid=201272&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 6 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGpnYy43vD6ze_N99C1q_HlxcLcraKvrryToOju3cnV0dPQlYKuxOru6tvN1MWDnpSpoM7d3dvP1ry6uf_a5r7--7-l4pfyqsXVyLXJq73u7PKpxc7YqKm_s-Lu48Texb63ur-rnYGEtdypvre6v6qdn5jUyMm-xra9vau48qG6v8zayNzS4ODwuffuvqG6v670_PK3ur_5_ey_peL957e6v_Hp8_m9-Ozy2si_4QAAAAARMHv4%24&vid=201273&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 6 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGQpLW4w8zCkM3M1s3Lksjc_PvllJuWl4WqmdHX5PDs6OrprLuX_dPX0-L07fy6p62Qmffk5OL274WDgMbj34fHwoac267Lk_zs8YzwkoTX1cuQ_PfhkZCGitvX2v3n_IeOg4aSpLi9jOWRh46DhpOkpqHt8fCH_4-EhJKBy5iDhvXj8eXr2dnJgM7Xh5iDhpfNxcuOg4bAxNWGnNvExYKBydfLx4ac29eo8IHZAAAAABLGLOA%3D%24&vid=201274&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",VAN,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,P40,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHzx9anlPe9ruyZt_z5oqu_n5iG9_j19ObJ-rK0h5OPi4mKz9j0nrC0sIGXjp_ZxM7z-pSHh4GVjObg46WAvOSkoeX_uM2o8J-R5O3g5ffHxr7x4uvm4_OYgcC0puHi85mMlOmDrbSm4eLymY2PiYK6y6bh4q6y4_rn58jX2ICN5erh4qq2uqyq4_Hx9uPs5-f98Pzj-uf38uzn5_Xk46Xi_ebjgZXn5QAAAADVEc6H%24&vid=210901&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP A-CHASSIS,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwEUIDE5dXUQUmVrWXFGPExYeH9hEB8SEwEuHVVTYHRobG5tKD8TeVdTV2ZwaXg-IykUHXNgYGZyawEHBEJnWwNDRgIYXypPF3h0D2cFDAJdQzJ1YxMSBAsAAEwuKX4FDAEEE39vK18rEwUMAQQSf24wPyoEegwBBE5UAEVRT3ZmcmBrBQwCXRweBB0AAxcREABTUU9DQVYDHAcREFNRT0tVSUUEHQAAPiNPWwAAAAAMFdxG%24&vid=209728&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",VAN,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGPu6qVz_n2y8v2_N-D2tfD4-T6i4SJiJq1hs7I--_z9_X2s6SI4szIzP3r8uOluLKPhuj7-_3p8Jqcn9n8wJjY3ZmDxLHUjOPtmJGcmYu7ubKOj5mWnZ6I5qCy1JGcmY7i8e-Xot_UkZyZj-Lw9PejyKuRnJnTyZ6Bmca6t-_99piRnJnUl8jMnZ6KjI2el5nGj5DLnoGahJCbm4mYn9megZqf_embmQAAAADUUgO7%24&vid=210948&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,P40,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwETJzZbb0FxTEZualwVBUtff3hmFxgVFAYpGlJUZ3Nva2lqLzgUflBUUGF3bn85JC4TGnRnZ2F1bAYAA0VgXAREQQUfWC1IEH9zBA0ABRcnJl4RAgsGAxN4YSBURgECE3lsdAljTVRGAQISeW1vaWJaK0YBAk5SAxoHByg3OGBtBQoBAkpWWkxKAxERFgMMBwcdEBwDGgcXFQwHBxUEA0UCHQYDYXUHBQAAAABMlnZU%24&vid=209193&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",WAGON,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFmUkNsbCIIADwAECNrUj4qCg0TYm1gYXNcbychEgYaHhwfWk1hCyUhJRQCGwpMUVtmbwESEhQAGXN1djAVKXExNHBqLVg9ZQoFcXh1cGJSTy1sd35zdmYNFFUhM3R3ZgwZAXwWOCEzdHdnDBgaHBcvXjN0dzsndm9ycl1CTRUYcH90dz8jLzk_dmRkY3Z5cnJoZWl2b3JkeHVwPX9qe3ZvcnEVB3AtAAAAAHIPQe4%3D%24&vid=212733&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 6 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFlUUBkDmAyBRwaHxtldz0pCQ4QYW5jYnBfbCQiEQUZHR8cWU5iCCYiJhcBGAlPUlhlbAIRERcDGnB2dTMWKnIyN3NpLls-ZgkZBHkFZ3EiID5lCR1ib3R9cywzQxMOc3x3dGUMQ1QyEWJzfHd0ZAxdSFMFAnMNe3ZzOnoiJnd0AREFFxxxIiA-OiVzand0YGU-IjB3dDQ2IXRrcz82MHd0PCI-MnNpLiJdBXQsAAAAAIW9U4E%3D%24&vid=201271&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 3 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,L28,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwH0wNHhi7GWl6O3ivDy0Ky4mJ-B8P_y8-HO_bWzgJSIjI6NyN_zmbezt4aQiZjew8n0_ZOAgIaSi-Hn5KKHu-OjpuL4v8qv95iIleiU8-Czsa_0mIzz_uXs4r2i0oKf4u3m5fSd0sWjgPPi7ebl9Z3M2cKUk-Kc6ufiq-uzt-blkICUho3gs7Gvq7Ti--bl8fSvs6Hm5aWnsOX64q6poeblrbOvo-L4v7PMlOW9AAAAAG1aIZQ%3D%24&vid=201268&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwFTZ3ZOJVgiCzYMIAJiYwsfPzgmV1hVVEZpWhIUJzMvKykqb3hUPhAUECE3Lj95ZG5TWjQnJyE1LEZAQwUgHEQEAUVfGG0IUD8zRE1ARVdnZW5SU0VKQUJUOnxuCE1ARVI-LTNLfgIITUBFUz4sKCt_FHdNQEUPFUJdRRpmazMhKkRNQEUISxQQQUJWUFFCS0UaU0wXQl1GU1VLRRpbWAgERVxBQiY3GksAAAAAP4nVTw%3D%3D%24&vid=209290&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33T,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHd6fjmlYnRkYm2q4_j24WRsbao2dbb2sjn1Jyaqb2hpaek4fbasJ6anq-5oLH36uDd1Lqpqa-7osjOzYuuksqKj8vRluOG3rG9ysPOy9np6-Dc3b3Kw87L2On8_M3CycrbsaS_mP6RzcLJytqxpaT4_4aywsnKhprL0Zaa9K68qKXNwsnJ28uG1c7L2dney8eWmsGJmMvSz9_cx5aayZ2HjcrVzsuq5JrZAAAAAP-ihSs%3D%24&vid=209293&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",HARDTOP 3 SEATER,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,SD33,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwHG8uPp2YGlmrK4vZ2Z0J6Kqq2zws3AwdP8z4eBsqa6vry_-u3Bq4WBhbSiu6rs8fvGz6GysrSgudPV1pC1idGRlNDKjfidxaq6p9qmwdKBg53GqqG3x8bQ3I2BjKuxqtHY1dDE8u7r2rPH0djV0MXy8Pe7p6bRqdnS0sTXnc7V0KO1p7O9j4-f1piB0c7V0MGbk53Y1dCWkoPQyo2Rk9TXn4GdkdDKjYH-ptePAAAAAOAja2M%3D%24&vid=201270&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
"1988,1989",PICKUP A-CHASSIS,Australia (RHD),VERIFICATION_REQUIRED_FULL_EPC_NOT_EXTRACTED,P40,SAFARI,DX,Australia (RHD),160,SAFARI,,11.1979,07.1989,https://partsouq.com/ar/catalog/genuine/pick?c=Nissan&model=Australia+%28RHD%29&ssd=%24%2AKwGA2dO5gwAAAAC0YWUN%24&f_model=SAFARI,https://partsouq.com/ar/catalog/genuine/vehicle?c=Nissan&ssd=%24%2AKwGqno-F2c7O7P7S6N7svPLmxsHfrqGsrb-Qo-vt3srW0tDTloGtx-nt6djO18aAnZeqo83e3tjM1b-5uvzZ5b39-Lym4ZTxqcbKsdm7srzj_YzIra69tLm8r56Li7q1vr2sxtPI74nnurW-va3G0tOPiPHFtb698e28puHtg9nL39K6tb6-rLzxorm8rq6pvLDh7bb-77yluKuosOHtvurw-r2iubzdk-2uAAAAAFAHQl4%3D%24&vid=209726&q=,Extracted from PartSouq filters; verify against official Nissan EPC before publication.
